Ticker,Company Name,Sector,Industry,Calendar Year,Beta,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2014,0.93,12951000000.0,7515000000.0,1465000000.0,6021000000.0,17840000000.0,3705000000.0,10707000000.0,3376000000.0,11000000.0,3387000000.0,165000000.0,2057000000.0,586000000.0,388000000.0,3135000000.0,2301000000.0,2322000000.0,2216000000.0,2057000000.0,2112000000.0,-368000000.0,1958000000.0,-1429000000.0,1744000000.0,93000000.0,-582000000.0,561000000.0,79000000.0,10335000000.0,545000000.0,23.76,2.69,13.09,1.63,1.63,0.205,0.156,0.082,0.163,0.42,0.178,0.285,0.049,0.035,13.95,56.84,30977800192.0,21.13,2.393,0.022,0.058,0.072,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2015,0.93,12893000000.0,7334000000.0,1599000000.0,5044000000.0,18216000000.0,3708000000.0,11614000000.0,4402000000.0,12000000.0,4414000000.0,163000000.0,2307000000.0,671000000.0,423000000.0,3140000000.0,2419000000.0,2432000000.0,2433000000.0,2307000000.0,1888000000.0,-325000000.0,1374000000.0,-3040000000.0,1563000000.0,88000000.0,-632000000.0,561000000.0,89000000.0,11302000000.0,531000000.0,24.28,3.01,12.43,1.36,1.36,0.242,0.156,0.088,0.167,0.431,0.188,0.291,0.037,0.026,14.84,61.953,32897219242.667,20.58,2.55,0.017,0.063,0.07,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2016,0.93,13211000000.0,7461000000.0,1768000000.0,4884000000.0,18190000000.0,4082000000.0,11918000000.0,4495000000.0,312000000.0,4807000000.0,189000000.0,2480000000.0,685000000.0,438000000.0,3086000000.0,2664000000.0,2669000000.0,2642000000.0,2480000000.0,2007000000.0,-253000000.0,1026000000.0,-3781000000.0,1754000000.0,109000000.0,-682000000.0,561000000.0,80000000.0,12388000000.0,519000000.0,25.45,3.41,12.08,1.2,1.2,0.282,0.174,0.097,0.189,0.435,0.202,0.276,0.039,0.028,14.1,77.77,40362631168.0,22.803,3.053,0.024,0.057,0.071,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2017,0.93,14024000000.0,8085000000.0,1492000000.0,5562000000.0,20429000000.0,4262000000.0,12987000000.0,5225000000.0,262000000.0,5487000000.0,237000000.0,2643000000.0,1133000000.0,481000000.0,3284000000.0,2655000000.0,3346000000.0,2862000000.0,2643000000.0,1893000000.0,-302000000.0,1205000000.0,-4282000000.0,1591000000.0,149000000.0,-740000000.0,561000000.0,,13140000000.0,513000000.0,27.34,2.91,14.51,1.31,1.31,0.203,0.118,0.073,0.164,0.424,0.189,0.429,0.043,0.025,11.2,82.093,42113878698.667,28.21,3.003,0.029,0.051,0.071,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2018,0.93,14950000000.0,8605000000.0,1650000000.0,5934000000.0,21578000000.0,4924000000.0,13994000000.0,5510000000.0,314000000.0,5824000000.0,290000000.0,2244000000.0,574000000.0,494000000.0,3584000000.0,2761000000.0,3481000000.0,2514000000.0,2244000000.0,2428000000.0,-314000000.0,1066000000.0,-4758000000.0,2114000000.0,193000000.0,-807000000.0,561000000.0,,14347000000.0,506000000.0,29.55,3.26,14.99,1.21,1.21,0.22,0.154,0.076,0.166,0.424,0.185,0.256,0.05,0.037,9.52,96.28,48717679274.667,29.537,3.257,0.021,0.058,0.072,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2019,0.93,16652000000.0,9734000000.0,1742000000.0,7068000000.0,31317000000.0,6679000000.0,23374000000.0,12667000000.0,1557000000.0,14224000000.0,524000000.0,2439000000.0,666000000.0,951000000.0,4241000000.0,2677000000.0,3628000000.0,2932000000.0,2439000000.0,2361000000.0,-421000000.0,1155000000.0,-13069000000.0,1940000000.0,252000000.0,-890000000.0,561000000.0,15199000000.0,15199000000.0,506000000.0,32.91,3.44,15.7,1.06,1.06,0.219,0.088,0.056,0.109,0.415,0.161,0.273,0.037,0.027,5.11,109.473,55393506645.333,31.823,3.33,0.01,0.07,0.066,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2020,0.93,17224000000.0,10129000000.0,2016000000.0,8116000000.0,33030000000.0,6517000000.0,23770000000.0,12720000000.0,859000000.0,13579000000.0,515000000.0,2793000000.0,747000000.0,1005000000.0,4029000000.0,3066000000.0,4071000000.0,3278000000.0,2793000000.0,3382000000.0,-348000000.0,2089000000.0,-11490000000.0,3034000000.0,290000000.0,-943000000.0,561000000.0,16272000000.0,16272000000.0,506000000.0,34.04,3.98,18.3,1.25,1.25,0.218,0.098,0.061,0.116,0.412,0.178,0.267,0.038,0.028,5.95,140.32,71001919488.0,35.257,4.123,0.015,0.064,0.068,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2021,0.93,19820000000.0,11425000000.0,3143000000.0,8264000000.0,34388000000.0,6654000000.0,23166000000.0,12813000000.0,349000000.0,13162000000.0,444000000.0,4208000000.0,1034000000.0,1026000000.0,4083000000.0,4312000000.0,5338000000.0,4621000000.0,4208000000.0,3516000000.0,-406000000.0,1752000000.0,-11410000000.0,3110000000.0,348000000.0,-1026000000.0,561000000.0,18389000000.0,18389000000.0,507000000.0,39.09,6.2,22.13,1.24,1.24,0.28,0.133,0.091,0.156,0.424,0.218,0.246,0.034,0.025,9.71,152.337,77234689365.333,24.573,3.9,0.031,0.049,0.069,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2022,0.93,20720000000.0,12071000000.0,3050000000.0,8299000000.0,33454000000.0,7172000000.0,22705000000.0,12894000000.0,578000000.0,13472000000.0,469000000.0,4082000000.0,995000000.0,969000000.0,4369000000.0,4280000000.0,5249000000.0,4514000000.0,4082000000.0,3465000000.0,-470000000.0,1442000000.0,-12030000000.0,2995000000.0,367000000.0,-1138000000.0,561000000.0,20301000000.0,20301000000.0,499000000.0,41.52,6.11,21.54,1.16,1.16,0.284,0.134,0.091,0.163,0.417,0.207,0.244,0.035,0.026,9.13,179.16,89400838826.667,29.323,4.317,0.041,0.038,0.07,0.08
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,2023,0.93,22736000000.0,13099000000.0,3756000000.0,21748000000.0,48030000000.0,19795000000.0,35660000000.0,13505000000.0,1931000000.0,15436000000.0,578000000.0,5026000000.0,1224000000.0,713000000.0,4355000000.0,5282000000.0,6312000000.0,5558000000.0,5026000000.0,4258000000.0,-416000000.0,3358000000.0,-12078000000.0,3842000000.0,363000000.0,-1298000000.0,561000000.0,22759000000.0,22759000000.0,494000000.0,46.02,7.6,25.04,1.1,0.55,0.308,0.145,0.078,0.187,0.424,0.232,0.244,0.037,0.028,9.14,206.205,101865267200.0,27.13,4.48,0.042,0.038,0.071,0.08
MMM,3M Company,Industrials,Conglomerates,2014,1.0,31821000000.0,16447000000.0,4956000000.0,11765000000.0,31269000000.0,5998000000.0,18127000000.0,6731000000.0,106000000.0,6837000000.0,142000000.0,7026000000.0,2028000000.0,1408000000.0,8239000000.0,7135000000.0,8543000000.0,7126000000.0,7026000000.0,6626000000.0,-1493000000.0,2523000000.0,-4314000000.0,5133000000.0,280000000.0,-2216000000.0,9000000.0,33000000.0,34317000000.0,649200000.0,49.02,7.63,20.24,1.96,1.34,0.377,0.254,0.158,0.282,0.483,0.224,0.289,0.021,0.015,50.25,131.837,85588363946.667,17.28,2.69,0.021,0.059,0.075,0.08
MMM,3M Company,Industrials,Conglomerates,2015,1.0,30274000000.0,15383000000.0,4833000000.0,10986000000.0,32718000000.0,7118000000.0,20971000000.0,8753000000.0,2044000000.0,10797000000.0,149000000.0,6823000000.0,1982000000.0,1435000000.0,7945000000.0,6946000000.0,8381000000.0,6964000000.0,6823000000.0,6420000000.0,-1461000000.0,1916000000.0,-8881000000.0,4959000000.0,276000000.0,-2561000000.0,9000000.0,39000000.0,36575000000.0,625600000.0,48.39,7.73,18.78,1.54,1.05,0.411,0.219,0.148,0.271,0.492,0.229,0.29,0.014,0.01,46.62,137.49,86013744469.333,17.787,2.843,0.017,0.062,0.072,0.08
MMM,3M Company,Industrials,Conglomerates,2016,1.0,30109000000.0,15040000000.0,5050000000.0,11726000000.0,32906000000.0,6219000000.0,22563000000.0,10678000000.0,972000000.0,11650000000.0,199000000.0,7053000000.0,1995000000.0,1474000000.0,7846000000.0,7223000000.0,8697000000.0,7244000000.0,7053000000.0,6662000000.0,-1420000000.0,2678000000.0,-8972000000.0,5242000000.0,298000000.0,-2678000000.0,9000000.0,45000000.0,37907000000.0,604700000.0,49.79,8.35,17.1,1.89,1.34,0.488,0.236,0.154,0.271,0.5,0.24,0.283,0.017,0.012,36.3,169.777,102663951701.333,20.333,3.41,0.023,0.058,0.073,0.08
MMM,3M Company,Industrials,Conglomerates,2017,1.0,31657000000.0,16001000000.0,4858000000.0,14277000000.0,37987000000.0,7687000000.0,26365000000.0,12096000000.0,1853000000.0,13949000000.0,322000000.0,7548000000.0,2679000000.0,1544000000.0,8422000000.0,7820000000.0,9364000000.0,7859000000.0,7548000000.0,6240000000.0,-1373000000.0,4129000000.0,-9820000000.0,4867000000.0,324000000.0,-2803000000.0,9000000.0,59000000.0,39115000000.0,597500000.0,52.98,8.13,19.45,1.86,1.33,0.418,0.197,0.128,0.258,0.495,0.247,0.355,0.023,0.015,24.29,176.403,105400991744.0,21.697,3.327,0.03,0.051,0.072,0.08
MMM,3M Company,Industrials,Conglomerates,2018,1.0,32765000000.0,16682000000.0,5349000000.0,13709000000.0,36500000000.0,7244000000.0,26652000000.0,13411000000.0,1211000000.0,14622000000.0,350000000.0,7000000000.0,1637000000.0,1488000000.0,9423000000.0,7207000000.0,8695000000.0,7336000000.0,7000000000.0,6439000000.0,-1577000000.0,3233000000.0,-11389000000.0,4862000000.0,302000000.0,-3193000000.0,9000000.0,52000000.0,40636000000.0,588500000.0,55.68,9.09,16.73,1.89,1.29,0.543,0.226,0.146,0.246,0.491,0.22,0.234,0.024,0.018,20.59,147.12,86580117504.0,16.187,2.643,0.022,0.057,0.071,0.08
MMM,3M Company,Industrials,Conglomerates,2019,1.0,32136000000.0,17136000000.0,4570000000.0,12971000000.0,44659000000.0,9222000000.0,34533000000.0,17518000000.0,3042000000.0,20560000000.0,448000000.0,5712000000.0,1130000000.0,1593000000.0,8940000000.0,4353000000.0,5946000000.0,6148000000.0,5712000000.0,7070000000.0,-1699000000.0,2451000000.0,-18109000000.0,5371000000.0,278000000.0,-3316000000.0,9000000.0,,42135000000.0,577000000.0,55.69,7.92,17.55,1.41,0.96,0.451,0.114,0.102,0.123,0.467,0.136,0.198,0.022,0.018,9.72,137.69,79447127381.333,17.383,2.473,0.01,0.069,0.067,0.08
MMM,3M Company,Industrials,Conglomerates,2020,1.0,32184000000.0,16605000000.0,5449000000.0,14982000000.0,47344000000.0,7948000000.0,34413000000.0,17989000000.0,1062000000.0,19051000000.0,529000000.0,6711000000.0,1318000000.0,1911000000.0,8807000000.0,4472000000.0,6383000000.0,7296000000.0,6711000000.0,8113000000.0,-1501000000.0,5038000000.0,-14013000000.0,6612000000.0,262000000.0,-3388000000.0,9000000.0,,43761000000.0,577600000.0,55.72,9.43,22.39,1.89,1.35,0.421,0.112,0.115,0.113,0.484,0.139,0.196,0.028,0.022,8.45,156.48,90382846634.667,16.593,2.807,0.014,0.064,0.07,0.08
MMM,3M Company,Industrials,Conglomerates,2021,1.0,35355000000.0,18795000000.0,5921000000.0,15403000000.0,47072000000.0,9035000000.0,31955000000.0,16056000000.0,1570000000.0,17626000000.0,488000000.0,7204000000.0,1285000000.0,1915000000.0,9191000000.0,5454000000.0,7369000000.0,7694000000.0,7204000000.0,7454000000.0,-1603000000.0,4765000000.0,-12861000000.0,5851000000.0,274000000.0,-3420000000.0,9000000.0,,45821000000.0,579000000.0,61.06,10.23,26.11,1.7,1.15,0.392,0.137,0.126,0.143,0.468,0.154,0.178,0.028,0.023,11.18,112.093,64902041600.0,10.953,1.833,0.031,0.048,0.068,0.08
MMM,3M Company,Industrials,Conglomerates,2022,1.0,34229000000.0,19232000000.0,5777000000.0,14688000000.0,46455000000.0,9523000000.0,31685000000.0,14001000000.0,2199000000.0,16200000000.0,462000000.0,6392000000.0,612000000.0,1831000000.0,10911000000.0,6539000000.0,8370000000.0,6851000000.0,6392000000.0,5591000000.0,-1749000000.0,3893000000.0,-12307000000.0,3842000000.0,263000000.0,-3369000000.0,9000000.0,,47950000000.0,566000000.0,60.48,10.21,26.1,1.54,0.98,0.391,0.191,0.124,0.177,0.438,0.191,0.096,0.028,0.026,14.15,85.95,48647700480.0,8.417,1.42,0.04,0.038,0.066,0.08
MMM,3M Company,Industrials,Conglomerates,2023,1.0,32681000000.0,18477000000.0,-6995000000.0,16379000000.0,50580000000.0,15297000000.0,45712000000.0,13682000000.0,3172000000.0,16854000000.0,942000000.0,-9688000000.0,-2691000000.0,1987000000.0,23239000000.0,-9128000000.0,-6795000000.0,-8744000000.0,-9688000000.0,6680000000.0,-1615000000.0,5986000000.0,-10868000000.0,5065000000.0,274000000.0,-3311000000.0,9000000.0,,37479000000.0,553900000.0,59.0,-12.63,8.79,1.07,0.76,-1.455,-0.304,-0.138,-0.259,0.435,-0.279,0.278,0.056,0.04,-9.69,90.22,49972856832.0,-7.14,1.53,0.043,0.037,0.07,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2014,0.76,2464867000.0,1125057000.0,483185000.0,1693429000.0,1938875000.0,355716000.0,423725000.0,,,,1758000.0,745788000.0,262603000.0,25692000.0,592305000.0,747505000.0,773197000.0,747546000.0,745788000.0,585567000.0,-31363000.0,1151457000.0,1151457000.0,554204000.0,28552000.0,,1035000.0,,2330510000.0,1003542000.0,2.46,0.48,1.51,4.76,4.27,0.319,0.32,0.249,0.472,0.544,0.303,0.352,,,425.2,22.613,22693429930.667,47.113,9.207,0.023,0.058,0.066,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2015,0.76,2722564000.0,1090263000.0,546733000.0,3582602000.0,5675189000.0,514189000.0,865779000.0,,,,-320835000.0,891548000.0,344815000.0,30860000.0,900118000.0,1050913000.0,601573000.0,570713000.0,891548000.0,207986000.0,-42493000.0,2920027000.0,2920027000.0,165493000.0,32719000.0,,1035000.0,,1394863000.0,1132896000.0,2.4,0.48,4.25,6.97,6.66,0.114,0.134,0.096,0.204,0.6,0.386,0.387,,,-3.28,24.003,27193279829.333,50.01,9.99,0.017,0.062,0.065,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2016,0.76,3049393000.0,1107393000.0,712685000.0,1432270000.0,4153471000.0,470589000.0,823762000.0,,,,5653000.0,1079685000.0,367000000.0,40845000.0,856662000.0,1085338000.0,1126183000.0,1085338000.0,1079685000.0,701355000.0,-105337000.0,598136000.0,598136000.0,596018000.0,45848000.0,,3116000.0,,2107548000.0,1175748000.0,2.59,0.61,2.83,3.04,2.7,0.214,0.215,0.172,0.295,0.637,0.356,0.34,,,191.99,25.75,30275510954.667,42.213,9.93,0.024,0.057,0.066,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2017,0.76,3369045000.0,1231355000.0,820678000.0,2086377000.0,4791012000.0,560351000.0,895800000.0,-122463000.0,6000000.0,6000000.0,-2836000.0,1201623000.0,380945000.0,48887000.0,938903000.0,1198787000.0,1247674000.0,1198787000.0,1201623000.0,987731000.0,-93128000.0,1201555000.0,1195555000.0,894603000.0,52282000.0,,3146000.0,,2928226000.0,1133564000.0,2.97,0.73,3.44,3.72,3.27,0.211,0.217,0.171,0.283,0.635,0.356,0.317,-0.473,-0.323,-422.7,27.963,31698228565.333,38.307,9.41,0.029,0.051,0.068,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2018,0.76,3807183000.0,1511808000.0,993004000.0,1804170000.0,4526891000.0,601145000.0,915990000.0,-126304000.0,11700000.0,11700000.0,-9653000.0,1293272000.0,300268000.0,56979000.0,1011756000.0,1283619000.0,1340598000.0,1283619000.0,1293272000.0,1161881000.0,-74925000.0,958163000.0,946463000.0,1086956000.0,,,3155000.0,,3914645000.0,1114332000.0,3.42,0.89,3.24,3.0,2.54,0.275,0.282,0.219,0.327,0.603,0.337,0.232,-0.825,-0.634,-132.98,30.787,34306567509.333,34.593,9.01,0.021,0.058,0.065,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2019,0.76,4200819000.0,1682234000.0,1107835000.0,2316309000.0,5150352000.0,661097000.0,979071000.0,-131460000.0,3661000.0,28463000.0,,1415962000.0,308127000.0,64814000.0,1115646000.0,1402939000.0,1402939000.0,1415962000.0,1415962000.0,1113762000.0,-110398000.0,1331020000.0,1302557000.0,1003364000.0,63356000.0,,3182000.0,,5022480000.0,1084382000.0,3.87,1.02,3.85,3.5,2.96,0.266,0.271,0.215,0.312,0.6,0.334,0.218,,,,35.647,38654603264.0,34.947,9.2,0.009,0.071,0.063,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2020,0.76,4598638000.0,1874758000.0,1409594000.0,3140955000.0,6202716000.0,749988000.0,1041856000.0,-62334000.0,2402000.0,18141000.0,,1626157000.0,216563000.0,60973000.0,1090727000.0,1633153000.0,1633153000.0,1626157000.0,1626157000.0,1364163000.0,-67272000.0,2061767000.0,2043626000.0,1296891000.0,70289000.0,,3193000.0,,6432074000.0,1059278000.0,4.34,1.33,4.87,4.19,3.74,0.273,0.278,0.227,0.3,0.592,0.355,0.133,,,,43.537,46117434709.333,32.737,10.03,0.015,0.063,0.064,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2021,0.76,5541352000.0,2432839000.0,1377475000.0,4682110000.0,7804784000.0,965076000.0,1237833000.0,-58258000.0,10750000.0,28180000.0,,1801419000.0,423944000.0,50155000.0,1311046000.0,1797467000.0,1797467000.0,1801419000.0,1801419000.0,1155741000.0,-57453000.0,3076189000.0,3048009000.0,1098288000.0,70483000.0,,3200000.0,,7809549000.0,1057526000.0,5.24,1.3,6.21,4.85,4.24,0.21,0.211,0.176,0.263,0.561,0.324,0.235,,,,44.14,46679198378.667,33.957,8.423,0.029,0.051,0.068,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2022,0.76,6311050000.0,3136483000.0,1191624000.0,4764897000.0,8293105000.0,1001978000.0,1268064000.0,-72917000.0,16303999.0,45931000.0,12757000.0,1571964000.0,380340000.0,61241000.0,1589846000.0,1584721000.0,1584721000.0,1584721000.0,1571964000.0,887699000.0,-212153000.0,2669455000.0,2623524000.0,675546000.0,64109000.0,,3209000.0,,9001173000.0,1053558000.0,5.99,1.13,6.67,4.76,3.82,0.17,0.172,0.144,0.217,0.503,0.251,0.242,0.278,0.211,124.22,53.537,56403983018.667,47.38,8.937,0.042,0.037,0.071,0.08
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,2023,0.76,7140027000.0,3345821000.0,1630988000.0,5588996000.0,9686522000.0,1161689000.0,1457778000.0,48478000.0,17537000.0,66015000.0,115127000.0,2068482000.0,437494000.0,68898000.0,1840851000.0,1953355000.0,2022253000.0,2183609000.0,2068482000.0,1717753000.0,-241549000.0,3253280000.0,3187265000.0,1476204000.0,68836000.0,,5613000.0,,5939736000.0,1044887000.0,6.83,1.56,7.88,4.81,3.97,0.198,0.186,0.168,0.229,0.531,0.274,0.212,1.744,1.375,16.97,53.525,55927576576.0,34.31,7.83,0.043,0.037,0.072,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2014,0.69,17945000000.0,7785000000.0,5070000000.0,6878000000.0,34475000000.0,7673000000.0,31465000000.0,13693000000.0,1000000000.0,14693000000.0,808000000.0,7774000000.0,2704000000.0,20000000.0,2541000000.0,7620000000.0,8645000000.0,8582000000.0,7774000000.0,4663000000.0,-163000000.0,3321000000.0,-11372000000.0,4500000000.0,46000000.0,-3892000000.0,935000000.0,,26277000000.0,1978000319.0,9.07,2.56,1.52,0.9,0.63,1.684,0.281,0.147,0.284,0.566,0.425,0.348,0.055,0.036,9.43,55.617,110009783637.333,21.727,6.13,0.022,0.058,0.059,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2015,0.69,18854000000.0,7740000000.0,5241000000.0,6086000000.0,32535000000.0,7078000000.0,29662000000.0,12915000000.0,4000000.0,12919000000.0,817000000.0,8078000000.0,2835000000.0,21000000.0,2749000000.0,8361000000.0,9148000000.0,8893000000.0,8078000000.0,5810000000.0,-229000000.0,2369000000.0,-10550000000.0,5581000000.0,51000000.0,-4179000000.0,935000000.0,,27257000000.0,1961000421.0,9.61,2.67,1.47,0.86,0.57,1.824,0.344,0.161,0.328,0.59,0.444,0.351,0.063,0.041,10.23,64.663,126804822698.667,24.217,6.723,0.017,0.062,0.059,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2016,0.69,19337000000.0,7746000000.0,14239000000.0,7260000000.0,45932000000.0,7375000000.0,33159000000.0,13881000000.0,,13881000000.0,760000000.0,21852000000.0,7608000000.0,204000000.0,2650000000.0,8762000000.0,9953000000.0,22607000000.0,21852000000.0,3791000000.0,-189000000.0,4569000000.0,-9312000000.0,3602000000.0,44000000.0,-4512000000.0,935000000.0,,36906000000.0,1952000000.0,9.91,7.28,6.54,0.98,0.71,1.115,0.214,0.31,0.227,0.599,0.453,0.348,0.055,0.036,11.53,71.387,139346771968.0,9.807,7.207,0.024,0.057,0.06,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2017,0.69,19494000000.0,7543000000.0,10222000000.0,4344000000.0,43202000000.0,6792000000.0,27822000000.0,13030000000.0,864000000.0,13894000000.0,736000000.0,9828000000.0,-399000000.0,209000000.0,2362000000.0,9556000000.0,10361000000.0,10559000000.0,9828000000.0,4922000000.0,-199000000.0,1253000000.0,-12641000000.0,4723000000.0,55000000.0,-4807000000.0,935000000.0,,42251000000.0,1921000000.0,10.15,5.31,8.01,0.64,0.31,0.665,0.34,0.237,0.262,0.613,0.49,-0.041,0.053,0.055,12.98,61.957,119018755413.333,11.667,6.107,0.03,0.051,0.063,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2018,0.69,19627000000.0,7373000000.0,6963000000.0,4299000000.0,55638000000.0,21193000000.0,40849000000.0,11898000000.0,13848000000.0,25746000000.0,665000000.0,9341000000.0,2374000000.0,38000000.0,2756000000.0,9115000000.0,10460000000.0,10002000000.0,9341000000.0,8391000000.0,-238000000.0,1333000000.0,-24413000000.0,8153000000.0,46000000.0,-5415000000.0,935000000.0,,43962000000.0,1887000000.0,10.4,3.69,7.84,0.2,0.09,0.471,0.168,0.125,0.265,0.624,0.464,0.254,0.026,0.019,13.71,48.843,92167370069.333,13.237,4.697,0.022,0.057,0.052,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2019,0.69,19796000000.0,7085000000.0,-1298000000.0,4824000000.0,49271000000.0,8174000000.0,42952000000.0,27042000000.0,1000000000.0,28042000000.0,1280000000.0,766000000.0,2064000000.0,226000000.0,2226000000.0,20504000000.0,20730000000.0,2046000000.0,766000000.0,7837000000.0,-246000000.0,2117000000.0,-25925000000.0,7591000000.0,32000000.0,-6069000000.0,935000000.0,,36539000000.0,1869000000.0,10.59,-0.69,3.38,0.59,0.31,-0.209,-1.014,-0.026,0.499,0.642,1.036,2.695,0.046,-0.077,16.02,39.49,73806812501.333,-57.233,3.727,0.009,0.071,0.021,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2020,0.69,20841000000.0,7818000000.0,4467000000.0,7117000000.0,47414000000.0,9063000000.0,44489000000.0,27971000000.0,1500000000.0,29471000000.0,1223000000.0,6890000000.0,2436000000.0,2804000000.0,2154000000.0,10873000000.0,13677000000.0,8126000000.0,6890000000.0,8385000000.0,-231000000.0,4945000000.0,-24526000000.0,8154000000.0,35000000.0,-6290000000.0,935000000.0,,34679000000.0,1858000000.0,11.22,2.4,1.57,0.79,0.57,1.573,0.218,0.094,0.284,0.625,0.522,0.354,0.042,0.027,8.89,45.663,84842474154.667,19.027,4.07,0.015,0.063,0.051,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2021,0.69,21111000000.0,7119000000.0,2475000000.0,6083000000.0,39523000000.0,8579000000.0,41129000000.0,26939000000.0,1105000000.0,28044000000.0,1188000000.0,3824000000.0,1349000000.0,869000000.0,2432000000.0,11560000000.0,12429000000.0,5012000000.0,3824000000.0,8405000000.0,-169000000.0,4544000000.0,-23500000000.0,8236000000.0,40000000.0,-6446000000.0,935000000.0,,30664000000.0,1845000000.0,11.44,1.34,-0.87,0.71,0.57,-1.541,0.283,0.063,0.374,0.663,0.548,0.353,0.042,0.027,9.73,46.963,86647351978.667,35.047,4.107,0.03,0.05,0.056,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2022,0.69,20688000000.0,6442000000.0,5764000000.0,7220000000.0,36954000000.0,8616000000.0,40877000000.0,25124000000.0,1556000000.0,26680000000.0,1128000000.0,7389000000.0,1625000000.0,226000000.0,2327000000.0,8532000000.0,8758000000.0,8517000000.0,7389000000.0,8256000000.0,-205000000.0,4030000000.0,-22650000000.0,8051000000.0,50000000.0,-6599000000.0,935000000.0,,29792000000.0,1804000000.0,11.47,3.19,-2.17,0.84,0.7,-1.451,0.293,0.156,0.301,0.689,0.412,0.22,0.042,0.033,7.56,44.453,80193811797.333,13.933,3.873,0.042,0.037,0.059,0.08
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,2023,0.69,20502000000.0,6218000000.0,8130000000.0,5585000000.0,38570000000.0,11319000000.0,42060000000.0,25112000000.0,1121000000.0,26233000000.0,1149000000.0,10928000000.0,2798000000.0,272000000.0,2307000000.0,11977000000.0,12249000000.0,12077000000.0,10928000000.0,9287000000.0,-196000000.0,3691000000.0,-22542000000.0,9091000000.0,58000000.0,-6779000000.0,935000000.0,,31094000000.0,1777000000.0,11.54,4.57,-1.96,0.49,0.39,-2.297,0.393,0.211,0.44,0.697,0.584,0.256,0.044,0.033,10.42,42.88,76197761024.0,9.38,3.715,0.044,0.037,0.059,0.08
